12585,13204,619,DECRYPTED
12711,13344,633,ENCRYPTED
12389,13350,961,DECRYPTED
12692,13417,725,ENCRYPTED
13350,13511,161,DECRYPTED
12187,13544,1357,ENCRYPTED
12870,13618,748,DECRYPTED
12224,13751,1527,ENCRYPTED
13417,13754,337,ENCRYPTED
13204,13766,562,ENCRYPTED
13344,13774,430,DECRYPTED
13754,13814,60,DECRYPTED
13774,13929,155,ENCRYPTED
13766,13941,175,DECRYPTED
12754,13957,1203,ENCRYPTED
13544,13958,414,DECRYPTED
13814,14099,285,ENCRYPTED
13957,14176,219,DECRYPTED
13618,14221,603,ENCRYPTED
13958,14260,302,DECRYPTED
13929,14596,667,ENCRYPTED
14596,14668,72,DECRYPTED
14099,14668,569,ENCRYPTED
13941,14746,805,DECRYPTED
14668,14777,109,ENCRYPTED
13511,14821,1310,ENCRYPTED
14777,14907,130,ENCRYPTED
14668,15011,343,DECRYPTED
14260,15031,771,DECRYPTED
14225,15114,889,ENCRYPTED
14176,15114,938,DECRYPTED
15114,15172,58,ENCRYPTED
14746,15188,442,DECRYPTED
14821,15197,376,DECRYPTED
13751,15251,1500,ENCRYPTED
15031,15287,256,ENCRYPTED
15011,15368,357,DECRYPTED
15197,15449,252,DECRYPTED
15368,15465,97,DECRYPTED
15449,15523,74,DECRYPTED
15533,15637,104,ENCRYPTED
14907,15637,730,DECRYPTED
15465,15663,198,DECRYPTED
15172,15810,638,ENCRYPTED
15637,15885,248,ENCRYPTED
15287,15909,622,DECRYPTED
15195,15909,714,DECRYPTED
15637,15924,287,ENCRYPTED
15114,15971,857,DECRYPTED
15928,16081,153,ENCRYPTED
15909,16254,345,DECRYPTED
15810,16285,475,ENCRYPTED
15909,16321,412,DECRYPTED
15885,16375,490,ENCRYPTED
15251,16515,1264,ENCRYPTED
16377,16518,141,DECRYPTED
15663,16679,1016,ENCRYPTED
16081,16679,598,ENCRYPTED
16679,16832,153,DECRYPTED
16285,16907,622,ENCRYPTED
15971,17120,1149,ENCRYPTED
16832,17337,505,DECRYPTED
16515,17337,822,ENCRYPTED
16518,17364,846,ENCRYPTED
16907,17393,486,DECRYPTED
16679,17551,872,ENCRYPTED
17551,17756,205,DECRYPTED
16254,17777,1523,ENCRYPTED
16321,17936,1615,ENCRYPTED
17337,17988,651,DECRYPTED
17393,18010,617,DECRYPTED
17936,18093,157,DECRYPTED
17120,18154,1034,ENCRYPTED
17777,18207,430,DECRYPTED
18010,18329,319,DECRYPTED
18093,18351,258,DECRYPTED
18329,18452,123,ENCRYPTED
18207,18571,364,DECRYPTED
17990,18571,581,ENCRYPTED
17364,18615,1251,ENCRYPTED
18351,18709,358,DECRYPTED
17337,18774,1437,ENCRYPTED
18452,18821,369,DECRYPTED
18154,18853,699,DECRYPTED
17756,18910,1154,ENCRYPTED
